16	0.000000228	0.000000229
16	0.000000052	0.000000187
16	0.000000051	0.000000114
16	0.000000052	0.000000083
16	0.000000052	0.000000083
16	0.000000052	0.000000072
16	0.000000052	0.000000083
16	0.000000042	0.000000073
16	0.000000042	0.000000073
16	0.000000083	0.000000187
16	0.000000052	0.000000114
16	0.000000042	0.000000083
16	0.000000052	0.000000083
16	0.000000042	0.000000072
16	0.000000052	0.000000083
16	0.000000052	0.000000083
16	0.000000042	0.000000072
16	0.000000052	0.000000083
16	0.000000042	0.000000073
16	0.000000052	0.000000083
16	0.000000041	0.000000073
16	0.000000041	0.000000073
16	0.000000052	0.000000083
16	0.000000042	0.000000073
16	0.000000042	0.000000083
16	0.000000042	0.000000072
16	0.000000041	0.000000073
16	0.000000042	0.000000072
16	0.000000052	0.000000083
16	0.000000042	0.000000083
16	0.000000041	0.000000073
16	0.000000041	0.000000083
16	0.000000052	0.000000083
16	0.000000051	0.000000073
16	0.000000052	0.000000073
16	0.000000052	0.000000083
16	0.000000041	0.000000073
16	0.000000042	0.000000073
16	0.000000042	0.000000083
16	0.000000052	0.000000083
16	0.000000041	0.000000073
16	0.000000052	0.000000083
16	0.000000051	0.000000083
16	0.000000052	0.000000083
16	0.000000041	0.000000083
16	0.000000041	0.000000073
16	0.000000052	0.000000084
16	0.000000042	0.000000072
16	0.000000052	0.000000083
16	0.000000041	0.000000083
16	0.000000052	0.000000073
16	0.000000041	0.000000083
16	0.000000042	0.000000083
16	0.000000052	0.000000083
16	0.000000041	0.000000073
16	0.000000041	0.000000083
16	0.000000042	0.000000083
16	0.000000052	0.000000083
16	0.000000041	0.000000083
16	0.000000093	0.000000166
16	0.000000052	0.000000114
16	0.000000042	0.000000072
16	0.000000052	0.000000083
16	0.000000051	0.000000083
16	0.000000042	0.000000072
16	0.000000042	0.000000083
16	0.000000041	0.000000083
16	0.000000042	0.000000072
16	0.000000042	0.000000072
16	0.000000083	0.000000155
16	0.000000052	0.000000083
16	0.000000052	0.000000083
16	0.000000041	0.000000083
16	0.000000042	0.000000072
16	0.000000051	0.000000083
16	0.000000042	0.000000072
16	0.000000052	0.000000083
16	0.000000041	0.000000073
16	0.000000042	0.000000073
16	0.000000042	0.000000072
16	0.000000041	0.000000073
16	0.000000052	0.000000083
16	0.000000042	0.000000083
16	0.000000052	0.000000083
16	0.000000041	0.000000073
16	0.000000041	0.000000073
16	0.000000052	0.000000083
16	0.000000041	0.000000073
16	0.000000041	0.000000073
16	0.000000052	0.000000094
16	0.000000051	0.000000083
16	0.000000052	0.000000083
16	0.000000052	0.000000083
16	0.000000042	0.000000073
16	0.000000052	0.000000083
16	0.000000042	0.000000083
16	0.000000041	0.000000073
16	0.000000042	0.000000072
16	0.000000042	0.000000072
16	0.000000041	0.000000083
16	0.000000042	0.000000072
16	0.000000042	0.000000072
16	0.000000042	0.000000072
16	0.000000041	0.000000073
16	0.000000041	0.000000073
16	0.000000042	0.000000083
16	0.000000041	0.000000083
16	0.000000052	0.000000083
16	0.000000052	0.000000084
16	0.000000052	0.000000083
16	0.000000052	0.000000083
16	0.000000042	0.000000073
